Bahasa,Penilaian,Saran,Kategori,Tahun
id,2.0,"UPH Mobile masih sangat sulit untuk diakses, dan harus melakukan log-in berulang kali (setiap membuka aplikasi) sehingga tergolong repot untuk menggunakannya. Ditambah informasi yang ada di OPCS jauh lebih cepat dibanding UPH Mobile, yang membuat UPH Mobile jadi kurang berguna untuk keperluan kampus kecuali untuk pengunduhan KSM.",UPH Mobile,2023
id,3.0,Sudah baik,UPH Mobile,2023
id,2.0,"Point SEP tidak pernah terlihat bertambah, masih selalu 0",UPH Mobile,2023
id,2.0,Aplikasi kurang update terkait jadwal perkuliahan dan ujian,UPH Mobile,2023
id,4.0,Disarankan UPH mobile bisa di akses masuk dengan fingerprint atau face ID,UPH Mobile,2023
id,4.0,tidak ada masalah untuk ini. wifi dan uph mobile cukup baik,UPH Mobile,2023
id,1.0,Sering keluar sendiri dan fitur kurang banyak,UPH Mobile,2023
id,2.0,Sudah Baik,UPH Mobile,2023
id,3.0,Sudah bagus,UPH Mobile,2023
id,3.0,tidak ada,UPH Mobile,2023
id,4.0,Dicantumkan nilai IPK,UPH Mobile,2023
id,4.0,"Untuk moddle perbaikannya baiknya hari sabtu malam dijam 01.00
Supaya tidak menganggu proses belajar saat menggunakan moddle",UPH Mobile,2023
id,3.0,-,UPH Mobile,2023
id,3.0,Tidak ada sejauh ini sudah bagus,UPH Mobile,2023
id,3.0,-,UPH Mobile,2023
id,1.0,-,UPH Mobile,2023
id,4.0,-,UPH Mobile,2023
id,2.0,-,UPH Mobile,2023
id,4.0,Tidak ada,UPH Mobile,2023
id,3.0,Sangat baik,UPH Mobile,2023
id,1.0,Di sederhanain,UPH Mobile,2023
id,3.0,Pakai uph mobil lebih praktis dan enak ada fitur filter,UPH Mobile,2023
id,3.0,"Tambahkan fitur-fitur baru: UPH mobile apps dapat memperkaya fitur-fitur yang ada di dalam aplikasi dengan menambahkan fitur-fitur baru yang dapat meningkatkan pengalaman pengguna. Contoh fitur yang dapat ditambahkan seperti ketersediaan fasilitas parkir dsb, lalu opsi add/roll MK dapat di lakukan di aplikasi sehingga dapat memudahkan mahasiswa.",UPH Mobile,2023
id,4.0,Tidak ada,UPH Mobile,2023
id,2.0,"Moodle sering error dan lemot, terutama hari ini ketika sedang melaksanakn ujian. Ujian menjadi tidak kondusif.",UPH Mobile,2023
id,2.0,"UPH App mobile seringkali tidak langsung tersinkron dengan OPCS, sehingga setiap kali ada update baik enrollment atau payment tuition fee tetap harus mengecek ke OPCS.",UPH Mobile,2023
id,2.0,Informasi UPH MObile Aplication sangat sedikit. Tampilan sangat biasa,UPH Mobile,2023
id,4.0,"""_""",UPH Mobile,2023
id,4.0,Tidak ada,UPH Mobile,2023
id,3.0,-,UPH Mobile,2023
id,3.0,-,UPH Mobile,2023
id,3.0,-,UPH Mobile,2023
id,3.0,-,UPH Mobile,2023
id,4.0,-,UPH Mobile,2023
id,2.0,-,UPH Mobile,2023
id,4.0,Tidak ada. sudah baik dan lebih baik daripada website OPCS.,UPH Mobile,2023
id,1.0,-,UPH Mobile,2023
id,3.0,"saat aaya buka uph mobile pasti selalu harus login, saya harap untuk kedepannya saat membuka app uph kobile tidak perlu login kembali",UPH Mobile,2023
id,2.0,Agar ditambahkan  difitur-fitur yang memudahkan mahasiswa untuk melakukan proses belajar.,UPH Mobile,2023
id,4.0,tidak ada,UPH Mobile,2023
id,2.0,Memberikan History apa saya yang sudah kita lakukan,UPH Mobile,2023
id,4.0,Baik,UPH Mobile,2023
id,4.0,Tidak ada,UPH Mobile,2023
id,3.0,Sudah Baik,UPH Mobile,2023
id,3.0,Ui ux,UPH Mobile,2023
id,1.0,lebih di perbagus,UPH Mobile,2023
id,3.0,Terkadang untuk login harus berulang kali.,UPH Mobile,2023
id,3.0,_,UPH Mobile,2023
id,2.0,"Fitur-fitur yang relevan dan bermanfaat bagi mahasiswa, seperti jadwal kuliah, informasi akademik, dan pengumuman kampus lebih update lagi.
Keamanan data dan privasi pengguna dijaga dengan baik
Keterhubungan dengan sistem informasi kampus yang sudah ada, seperti sistem akademik dan perpustakaan
Dukungan teknis yang responsif.",UPH Mobile,2023
id,2.0,update,UPH Mobile,2023
id,2.0,it is slow sometimes,UPH Mobile,2023
id,4.0,sudah baik,UPH Mobile,2023
id,2.0,Keharusan untuk login ulang sedikit merepotkan,UPH Mobile,2023
id,4.0,-,UPH Mobile,2023
id,4.0,Sangat baik dan wifi sudah sangat baik dari sebelum-sebelumnya,UPH Mobile,2023
id,4.0,Sudah sangat baik,UPH Mobile,2023
id,1.0,Fitur booking kelas/ruangan ada baiknya untuk disamakan dengan versi website,UPH Mobile,2023
id,2.0,-,UPH Mobile,2023
id,2.0,informasi dari uph mobile seringkali tidak up to date,UPH Mobile,2023
id,2.0,Lebih update lagi menganai nilai yg sudah di upload di OPCS,UPH Mobile,2023
id,2.0,Saya belum bisa mengajukan Transkrip sementara dan matkul untuk semester ini tidak singkron dengan di website web.academic.uph.ac,UPH Mobile,2023
id,4.0,0,UPH Mobile,2023
id,3.0,mungkin dimasukan tgl di setiap bulan penangihanya,UPH Mobile,2023
id,4.0,-,UPH Mobile,2023
id,4.0,Aplikasi yang sangat membantu.,UPH Mobile,2023
id,3.0,-,UPH Mobile,2023
id,4.0,Tidak ada,UPH Mobile,2023
id,3.0,Sudah baik,UPH Mobile,2023
id,4.0,Tidak ada,UPH Mobile,2023
id,3.0,-,UPH Mobile,2023
id,1.0,Untuk SEP Point untuk disesuaikan dengan yang point sebenarnya (tidak dikurangkan/dilebihkan),UPH Mobile,2023
id,3.0,-,UPH Mobile,2023
id,3.0,-,UPH Mobile,2023
id,3.0,-,UPH Mobile,2023
id,3.0,Tidak ada,UPH Mobile,2023
id,2.0,"kalender akademiknya belum terupdate di aplikasi, sebaiknya di update berkala",UPH Mobile,2023
id,2.0,"kalendek akademik tidak ter update secara berkala, jadwal kelas juga tidak ter update otomatis ketika pergantian semester",UPH Mobile,2023
id,2.0,aplikasi bisa update sesuai dengan OPCS yang lebih cepat dan isi lebih lengkap selayaknya opcs,UPH Mobile,2023
id,2.0,lebih terupdate untuk data mahasiswa karena biasa suka ngaco,UPH Mobile,2023
id,3.0,Sejauh ini tidak ada,UPH Mobile,2023
id,3.0,Tidak ada,UPH Mobile,2023
id,2.0,-,UPH Mobile,2023
id,3.0,Tidak ada,UPH Mobile,2023
id,1.0,Sering error mohon di perbaiki,UPH Mobile,2023
id,3.0,-,UPH Mobile,2023
id,2.0,0,UPH Mobile,2023
id,2.0,"terkadang ketika pertama klik , error",UPH Mobile,2023
id,3.0,kalender tahunan belum update,UPH Mobile,2023
id,3.0,tidak ada,UPH Mobile,2023
id,3.0,sangat bagus,UPH Mobile,2023
id,3.0,Sudah baik,UPH Mobile,2023
id,3.0,0,UPH Mobile,2023
id,2.0,"Mohon agar update data nya bisa lebih cepat, karena masih lebih cepat OPCS dibandingkan UPH Mobile",UPH Mobile,2023
id,3.0,Sudah baik.,UPH Mobile,2023
id,3.0,Tidak ada,UPH Mobile,2023
id,2.0,"tambahkan jadwal kelas 
tambahkan daftar kehadiran per kelas 

fitur uph mobile masi sangat kurang jika di bandingkan dengan fitur aplikasi kampus lainya",UPH Mobile,2023
id,3.0,Tidak ada,UPH Mobile,2023
id,2.0,-,UPH Mobile,2023
id,1.0,Opcs bisa diconnect ke aplikasi UPH,UPH Mobile,2023
id,3.0,tidak ada,UPH Mobile,2023
id,3.0,-,UPH Mobile,2023
id,1.0,"Sering mendapatkan error, tidak ada remember login function, design masih cukup blocky dan tidak slim",UPH Mobile,2023
id,3.0,Baik,UPH Mobile,2023
id,4.0,-,UPH Mobile,2023
id,3.0,-,UPH Mobile,2023
id,2.0,terkadang update mengenai gpa atau sep poin agak terlambat,UPH Mobile,2023
id,4.0,Tidak ada,UPH Mobile,2023
id,2.0,Kadang suka lag,UPH Mobile,2023
id,1.0,Aplikasinya tidak up to date. Mohon upgrade agar up to date seperti OPCS.,UPH Mobile,2023
id,2.0,Mohon diperbaiki SEP sebenarnya yang tercantum pada UPH mobile (jumlah SEP berubah-ubah),UPH Mobile,2023
id,4.0,Fitur NPS Survei dan komentar fasilitas kampus tidak bisa digunakan. Tolong perbaiki🙏🏻,UPH Mobile,2023
id,3.0,saya sering menggunakan learn sehingga tidak terlalu paham dengan uph mobile.,UPH Mobile,2023
id,3.0,Sudah bagus,UPH Mobile,2023
id,2.0,Aplikasi sudah cukup baik namun kadang kurang update,UPH Mobile,2023
id,3.0,Kadang eror,UPH Mobile,2023
id,2.0,Tiap semester saya harus confirm by e-mail terlebih dahulu untuk bisa update mata kuliah yang di-take di semester bersangkutan.,UPH Mobile,2023
id,3.0,Sudah baik tingkatkan,UPH Mobile,2023
id,2.0,-,UPH Mobile,2023
id,1.0,Data tidak update,UPH Mobile,2023
id,3.0,lebih ditingkatkan,UPH Mobile,2023
id,4.0,-,UPH Mobile,2023
id,3.0,One uph kadang error,UPH Mobile,2023
id,4.0,-,UPH Mobile,2023
id,2.0,data lebih update,UPH Mobile,2023
id,1.0,untuk petunjuk pembayaran masih tidak bisa digunakan karena muncul keterangan bahwa mahasiswa baru masih melakukan pembayaran melalu web oneuph,UPH Mobile,2023
id,3.0,tidak logout otomatis,UPH Mobile,2023
id,3.0,Tidk ada,UPH Mobile,2023
id,3.0,Good Job,UPH Mobile,2023
id,4.0,-,UPH Mobile,2023
id,1.0,diperbaiki sistem payment nya agar terintergrasi,UPH Mobile,2023
id,1.0,"Tidak update seperti saat registrasi ulang. Redundant krn banyaknya aplikasi yang harus kami buka (opcs, teams, zoom, moodle)",UPH Mobile,2023
id,2.0,Belum tersinkron secara keseluruhan sepertinya,UPH Mobile,2023
id,2.0,"Permasalahan pada saat saya instal ulang aplikasi di hp baru, mengalami kendala tidak bisa login hampir 1 minggu. Sarannya dapat ditingkatkan kembali kemudahan penggunaan aplikasi jika diinstal ulang.",UPH Mobile,2023
id,2.0,Dibuatkan cara penggunaan UPH mobile.,UPH Mobile,2023
id,3.0,UP Mobile sudah memberikan pelayanan yang baik. Saya harap UPH Mobile dapat terus upgrade mengenai event kampus dan informasi yang lain serta SEP,UPH Mobile,2023
id,3.0,Sudah cukup baik,UPH Mobile,2023
id,2.0,Di buat lebih mudah di akses,UPH Mobile,2023
id,3.0,Sudah puas,UPH Mobile,2023
id,3.0,good,UPH Mobile,2023
id,3.0,Ok,UPH Mobile,2023
id,3.0,harus update sesuai dengan moodle dan enroll,UPH Mobile,2023
id,2.0,semua data tolong di auto transfer,UPH Mobile,2023
id,3.0,tidak ada sudah baik,UPH Mobile,2023
id,2.0,Tidak ada,UPH Mobile,2023
id,1.0,Lebih sering ke logout otomatis. Tampilannya kurang menarik dan kurang ringkas,UPH Mobile,2023
id,4.0,Sejauh ini tidak.,UPH Mobile,2023
id,3.0,Tidak ada,UPH Mobile,2023
id,2.0,lebih mengedukasi fitur yang ada,UPH Mobile,2023
id,2.0,lumayan puas,UPH Mobile,2023
id,2.0,"UPH mobile tidak terlalu cepat dalam update nilai mahasiswa.
namun selebihnya baik",UPH Mobile,2023
id,2.0,"Sistem pointny, tidak langsung masuk ketika mengikuti kegiatan",UPH Mobile,2023
id,3.0,-,UPH Mobile,2023
id,4.0,Sangat baik,UPH Mobile,2023
id,1.0,Appnya b aja,UPH Mobile,2023
id,1.0,"Login ulang terus, data ga valid, berantakan, tidak ramah dilihat, gak membantu",UPH Mobile,2023
id,2.0,update dari poin tidak sesuai dengan yang sudah diikuti,UPH Mobile,2023
id,4.0,Sangat baik dan saya puas,UPH Mobile,2023
id,1.0,Journey nya mohon di buat lebih user friendly lalu terdapat limitasi fitur2 untuk digunakan baik nya di kembangkan lagi sehingga seluruh kegiatan mahasiswa tersentralisasi pada 1 aplikasi,UPH Mobile,2023
id,2.0,Tidak terupdate. Mohon di update terus aplikasi nya. Terima kasih.,UPH Mobile,2023
id,2.0,kurang stabil,UPH Mobile,2023
id,1.0,respond time ditingkatkan,UPH Mobile,2023
id,3.0,Harus log in terus alangkah lebih baiknya jika bisa tetap stay connect,UPH Mobile,2023
id,3.0,Tidak ada,UPH Mobile,2023
id,1.0,"Poin SEP sering berubah tapi tidak ada history lengkap.
Pembayaran uang semester selanjutnya seharusnya ditampilkan sebelum minggu pembayaran agar kita dapat memperkirakan dan mempersiapkan uangnya.",UPH Mobile,2023
id,2.0,Kurang update,UPH Mobile,2023
id,3.0,Tulisan semester yang tertera pada UPH Mobile tidak sesuai dengan semster yang seharusnya,UPH Mobile,2023
id,4.0,-,UPH Mobile,2023
id,3.0,"Event untuk SEP kalau isi sendiri kadang tidak tersedia, event yg udah kt jalanin",UPH Mobile,2023
id,4.0,-,UPH Mobile,2023
id,3.0,sudah cukup baik,UPH Mobile,2023
id,4.0,Terus mempertahankan nilai estetik dan kemudahan kegunaan aplikasi ini,UPH Mobile,2023
id,3.0,-,UPH Mobile,2023
id,4.0,Sinyal terkadang jelek dan hilang,UPH Mobile,2023
id,4.0,Sudah baik,UPH Mobile,2023
id,4.0,-,UPH Mobile,2023
id,3.0,sudah cukup baik,UPH Mobile,2023
id,2.0,Semua sks blom masuk sayaharap saya bisa lihat matkul saya taanpa buka opcs lagi,UPH Mobile,2023
id,1.0,pengiriman transkrip nilai semoga lebih cepat,UPH Mobile,2023
id,1.0,Tidak terlalu berguna aplikasinya. Karena tidak update. Permintaan transcript jg ga jelas melalui apps,UPH Mobile,2023
id,4.0,"Semoga hasil IPK di UPH Mobile maupun OPCS hasilnya sama, karena saat ini hasil IPK yang saya miliki berbeda.",UPH Mobile,2023
id,2.0,Saran untuk UPH Mobile Application adalah pembaruan informasi yang cukup terlambat mungkin akan lebih baik lagi jika pembaruan diperbarui dengan cepat.,UPH Mobile,2023
id,2.0,Log in nya cukup sekali.,UPH Mobile,2023
id,1.0,"Tidak update, sering log out sendiri",UPH Mobile,2023
id,2.0,"perlunya Login berulang kali tiap kali membuka aplikasi sangat tidak efisien, bentuk menu pilihan juga kurang tertata",UPH Mobile,2023
id,3.0,-,UPH Mobile,2023
id,3.0,Mungkin untuk sinkronisasi dengan OPCS bisa diperbaiki lagi agar apa yang ada di OPCS (mis.nilai) bisa sama dengan apa yang ada di UPH Mobile.,UPH Mobile,2023
id,3.0,-,UPH Mobile,2023
id,3.0,-,UPH Mobile,2023
id,4.0,Saran saya untuk kalender akademik mungkin bisa di upgrade,UPH Mobile,2023
id,2.0,"sering ke logout, bisa di tingkatkan lagi kualitas aplikasi supaya tidak ke logout sendiri, jadwal akademik juga sulit di akses karena terlalu kecil gambarnya sulit untuk di perbesar",UPH Mobile,2023
id,3.0,Sudah baik,UPH Mobile,2023
id,4.0,Baik,UPH Mobile,2023
id,3.0,Saya berharap untuk kalender akademik bisa diperbaharui setiap tahun ajaran barunya.,UPH Mobile,2023
id,2.0,terkadang ada beberapa nilai yg tidak tersubmit,UPH Mobile,2023
id,2.0,Cukup,UPH Mobile,2023
id,3.0,UPH Mobile error untuk mata kuliah yang terinput/tidak akurat.,UPH Mobile,2023
id,1.0,"aplikasinya kurang smooth, masih patah2 dan sangat kaku",UPH Mobile,2023
id,3.0,Wifi UPH pelannya minta ampun,UPH Mobile,2023
id,3.0,Tidak ada,UPH Mobile,2023
id,3.0,Sudah baik,UPH Mobile,2023
id,4.0,Semoga kedepannya sistem untuk login di upgrade,UPH Mobile,2023
id,1.0,"Jika mendownload KSM tidak secara otomatis, harus di upgrade terlebih dahulu kemudian bisa mendownload KSM",UPH Mobile,2023
id,1.0,-,UPH Mobile,2023
id,3.0,-,UPH Mobile,2023
id,4.0,Harap agar SEP Points dapat diperhitungkan di dalam aplikasi bagi mahasiswa S2/S3.,UPH Mobile,2023
id,3.0,-,UPH Mobile,2023
id,3.0,biarkan tetap login di apk,UPH Mobile,2023
id,3.0,semoga lebih cepat dalam memberikan  informasi,UPH Mobile,2023
id,1.0,Menurut saya lebih baik aplikasi mobile UPH dilengkapi fitur seperti opcs agar memudahkan mahasiswa dalam mengecek nilai mata kuliah dll. Karena menurut saya aplikasi mobile uph kurang berguna apabila tidak dilengkapi informasi yang ada di opcs,UPH Mobile,2023
id,3.0,App uph akan lebih efficient lgi jika opcs bs dibuka dari app juga,UPH Mobile,2023
id,2.0,"Informasi yang ada di OPCS(nilai, payment) harusnya bisa diakses di UPH Mobile karena informasi yang ada di UPH Mobile kurang relevan dibanding OPCS",UPH Mobile,2023
id,2.0,sudah baik,UPH Mobile,2023
id,1.0,lama update datanya,UPH Mobile,2023
id,3.0,sudah baik,UPH Mobile,2023
id,1.0,update sep,UPH Mobile,2023
id,3.0,-,UPH Mobile,2023
id,3.0,-,UPH Mobile,2023
id,2.0,Semoga jangan sering eror.,UPH Mobile,2023
id,4.0,bagus,UPH Mobile,2023
id,4.0,"Untuk bagian awal saat melihat informasi bergambar, gambar tidak bisa dilihat secara menyeluruh. Mungkin ini bisa ditingkatkan.",UPH Mobile,2023
id,2.0,SEP Point tidak terupdate,UPH Mobile,2023
id,3.0,Untuk aplikasi UPH Mobile mungkin untuk nilai - nilai mahasiswa bisa dicantumkan tidak hanya IPS.,UPH Mobile,2023
id,3.0,-,UPH Mobile,2023
id,4.0,-,UPH Mobile,2023
id,4.0,Saya selalu diharuskan untuk login setiap saya ingin membuka Aplikasi UPH mobile,UPH Mobile,2023
id,2.0,"Agar informasi terus di-update dalam UPH mobile, karena melalui aplikasi ini lebih efisien untuk mahasiswa mengecek informasinya.  Ada beberapa teman saya yang bahkan nilai mereka tidak dapat dilihat melalui UPH mobile.",UPH Mobile,2023
id,3.0,-,UPH Mobile,2023
id,3.0,"Terkadang nilai akhir mata kuliah sudah update di OPCS, tetapi di UPH Mobile Application perlu menunggu beberapa waktu sampai nilai akhir muncul. Mohon agar lebih cepat di-update-nya. Untuk selebihnya, UPH Mobile Application sudah bekerja dengan baik. Terima kasih.",UPH Mobile,2023
id,3.0,Untuk saran wifi lebih kencang lagi,UPH Mobile,2023
id,3.0,-,UPH Mobile,2023
id,3.0,Tidak ada,UPH Mobile,2023
id,4.0,-,UPH Mobile,2023
id,3.0,-,UPH Mobile,2023
id,3.0,-,UPH Mobile,2023
id,3.0,0,UPH Mobile,2023
id,3.0,Semoga wife di one uph lebih ditingkatkan kekuatanya agar dapat membantu pembelajaran lebih baik,UPH Mobile,2023
id,1.0,Data kurang up to date dan sering kali berbeda dengan data pada OPCS.,UPH Mobile,2023
id,2.0,-,UPH Mobile,2023
id,3.0,-,UPH Mobile,2023
id,3.0,tidak ada,UPH Mobile,2023
id,2.0,lebih mudah lagi untuk tampilannya,UPH Mobile,2023
id,3.0,0,UPH Mobile,2023
id,3.0,"Menurut saya UPH Mobile untuk update data lama, berdasarkan pengalaman saya setelah saya membayar pembayaran atau finance pada UPH Mobile tidak ter update kalau saya sudah melakukan pembayaran.",UPH Mobile,2023
id,3.0,"Semoga ketika masuk ke akun tidak selalu login dan masukan sandi terus dan terkadang suka lama masuk akun UPH Mobile, semoga kedepannya semakin baik.",UPH Mobile,2023
id,2.0,Tidak ada,UPH Mobile,2023
id,4.0,Tidak ada,UPH Mobile,2023
id,2.0,Tidak ada,UPH Mobile,2023
id,3.0,-,UPH Mobile,2023
id,4.0,-,UPH Mobile,2023
id,4.0,-,UPH Mobile,2023
id,3.0,-,UPH Mobile,2023
id,1.0,"Sangat Jelek, sering kali error, data tidak sinkron, dan sangat terbatas yg bisa diakses. Seharusnya dapat diakses keperluan seputar kemahasiswaan",UPH Mobile,2023
id,3.0,-,UPH Mobile,2023
id,4.0,-,UPH Mobile,2023
id,4.0,Tidak ada,UPH Mobile,2023
id,2.0,Tidak ada,UPH Mobile,2023
id,2.0,mungkin untuk kalender pendidikan bisa di update,UPH Mobile,2023
id,3.0,Tidak ada,UPH Mobile,2023
id,2.0,"1. Perhitungan SEP agar lebih cepat dan ontime
2. Login tidak terjadi 2x
3. Bug diperbaiki",UPH Mobile,2023
id,4.0,tidak,UPH Mobile,2023
id,3.0,-,UPH Mobile,2023
id,2.0,lebih cepat update data baru setiap siswanya sesuai opcs,UPH Mobile,2023
id,3.0,Cukup baik dan update informasi baru sehingga saya dapat mengetahui informasi,UPH Mobile,2023
id,4.0,-,UPH Mobile,2023
id,4.0,Tidak ada,UPH Mobile,2023
id,2.0,-,UPH Mobile,2023
id,3.0,-,UPH Mobile,2023
en,4.0,No suggestions or comments,UPH Mobile,2023
id,2.0,Tidak ada,UPH Mobile,2023
id,3.0,Tidak ada,UPH Mobile,2023
id,3.0,-,UPH Mobile,2023
id,3.0,0,UPH Mobile,2023
id,4.0,0,UPH Mobile,2023
id,2.0,harus terus menerus login,UPH Mobile,2023
id,3.0,"Kalau tidak dibuka, tidak keluar dari akun",UPH Mobile,2023
id,1.0,kurang update terkait nilai dan mata kuliah,UPH Mobile,2023
id,1.0,aplikasi uph mobile memiliki interface yang lebih mudah dibanding opcs namun tidak menyediakan jadwal akademik terupdate,UPH Mobile,2023
id,3.0,0,UPH Mobile,2023
id,4.0,UPH Mobile Apps sudah dalam kondisi baik.,UPH Mobile,2023
id,3.0,Tidak ada,UPH Mobile,2023
id,4.0,Sudah baik,UPH Mobile,2023
id,2.0,Semoga tdk update terus dan tidak lemot,UPH Mobile,2023
id,3.0,diperlukan pengembangan optimalisasi kestabilan server,UPH Mobile,2023
id,3.0,-,UPH Mobile,2023
id,3.0,-,UPH Mobile,2023
id,4.0,Sudah sangat baik,UPH Mobile,2023
id,3.0,-,UPH Mobile,2023
id,3.0,-,UPH Mobile,2023
id,3.0,-,UPH Mobile,2023
id,1.0,aplikasi saya sering time out dan harus log in kembali padahal baru digunakan,UPH Mobile,2023
id,4.0,Sudah baik,UPH Mobile,2023
id,3.0,Mungkin untuk loading masuk ke aplikasi dapat diperbaiki karena kadang suka mengulang beberapa kali hingga bisa masuk,UPH Mobile,2023
id,2.0,Terkadnag suka erro,UPH Mobile,2023
id,3.0,-,UPH Mobile,2023
id,3.0,-,UPH Mobile,2023
id,4.0,bagus,UPH Mobile,2023
id,3.0,lama update nilai dari opcs,UPH Mobile,2023
id,3.0,Point SEP lebih cepat di update lagi,UPH Mobile,2023
id,1.0,Tidak semua mata kuliah muncul di aplikasi UPH mobile,UPH Mobile,2023
id,2.0,Tdiak,UPH Mobile,2023
id,3.0,cukup,UPH Mobile,2023
id,2.0,"untuk permintaan transkrip kalo bisa tidak terlalu lama untuk pengajuannya, terkadang mahasiswa harus menunngu sampai lebih dari 3 hari, dan tolong mengutamakan untuk yang sedang mengajukan skripsi.",UPH Mobile,2023
id,4.0,_,UPH Mobile,2023
id,4.0,-,UPH Mobile,2023
id,1.0,Aplikasi sering crash/error ketika digunakan dan notifikasi seminar sering terlambat.,UPH Mobile,2023
id,3.0,-,UPH Mobile,2023
id,3.0,Tidak ada,UPH Mobile,2023
id,3.0,Tidak ada,UPH Mobile,2023
id,3.0,-,UPH Mobile,2023
id,4.0,Semakin di tingkatkan lagi,UPH Mobile,2023
id,4.0,-,UPH Mobile,2023
id,4.0,"Informasi di aplikasi mobile uph menurut saya kurang lengkap, mohon untuk ditingkatkan lagi.
Terima kasih..",UPH Mobile,2023
id,1.0,gak terlalu berfungsi,UPH Mobile,2023
id,3.0,Tidak ada saran dari saya,UPH Mobile,2023
id,2.0,Terkadang poin sep dan ipk sya suka tiba” turun tb” naik trs tb” turun lgi,UPH Mobile,2023
id,3.0,-,UPH Mobile,2023
id,4.0,Sudah sangat baik,UPH Mobile,2023
id,4.0,Untuk mobile aplication sangat berpengaruh untuk pendidikan saya.,UPH Mobile,2023
id,1.0,"Tidak perlu ulang” log in dan tolong diperbaiki isinya, poin yg tertera tidak konsisten.",UPH Mobile,2023
id,2.0,lebih di sinkronisasi antara mobile application dan opcs system karena antara data yang sudah di submit serta bagian pembayaran tidak sinkron,UPH Mobile,2023
id,4.0,-,UPH Mobile,2023
id,3.0,Sejauh ini cukup baik,UPH Mobile,2023
id,2.0,-,UPH Mobile,2023
id,3.0,-,UPH Mobile,2023
id,2.0,Menurut saya fiturnya perlu ditingkatkan. Saya perna meminta KHS lewat UPH mobile dan transfer sebesar 15.000 namun tidak menerima apa - apa,UPH Mobile,2023
id,2.0,Tidak ada,UPH Mobile,2023
id,4.0,-,UPH Mobile,2023
id,4.0,0,UPH Mobile,2023
id,3.0,_,UPH Mobile,2023
id,1.0,User Interface jaman 2007,UPH Mobile,2023
id,3.0,Lebih rajin perawatan untuk mengurangi bug sistem,UPH Mobile,2023
id,3.0,Tidak ada,UPH Mobile,2023
id,2.0,tidak,UPH Mobile,2023
id,4.0,tidak ada,UPH Mobile,2023
id,3.0,Bagus,UPH Mobile,2023
id,4.0,Tingkatkan lagi icon2 nya,UPH Mobile,2023
id,2.0,"di bagian FK, kurang relevan datanya sehingga tidak terpakai. Hanya untuk cek SEP dan KSM saja.",UPH Mobile,2023
